conference,franchise,franchise_name,player,prev_salary,prev_years,ext_years,week,player_id,player_name,player_team,player_pos,roster_status,player_headshot,player_birth_date,player_jersey,player_rookie_season,player_draft_year,player_draft_round,player_draft_round_pick,player_draft_pick,team_logo_espn,team_logo_wikipedia,team_logo_squared,team_wordmark,team_color,team_color2,contract,ext_marker,fifth_year_option,eligibility_note,fifth_year_option_available,fifth_year_option_ineligible,fifth_year_option_ineligible_reason,fifth_year_draft_qualified,fifth_year_original_rookie_contract,fifth_year_position_eligible,has_exercised_5yo,fifth_year_option_salary,fifth_year_tag_level,fifth_year_tsp_pos,fifth_year_tsp_rank,fifth_year_tsp_points,fifth_year_starts,fifth_year_draft_year,fifth_year_draft_round,fifth_year_draft_pick,fifth_year_draft_overall,rookie_contract_type,max_rookie_remaining_years,rookie_signed_less_than_max,ext_window,contract_tool,ext_cooldown_ineligible,next_eligible_ext_year,next_eligible_ext_type,robust_pr_count,pr_current_pos,pr_current_total,pr_current_avg,pr_current_final,pr_recent_pos,pr_recent_total,pr_recent_avg,pr_recent_final,pr_previous_pos,pr_previous_total,pr_previous_avg,pr_previous_final,pr_current_season_local,pr_current_pos_local,pr_current_total_local,pr_current_avg_local,pr_current_final_local,pr_current_gp_local,pr_current_robust_local,pr_recent_season_local,pr_recent_pos_local,pr_recent_total_local,pr_recent_avg_local,pr_recent_final_local,pr_recent_gp_local,pr_previous_season_local,pr_previous_pos_local,pr_previous_total_local,pr_previous_avg_local,pr_previous_final_local,pr_previous_gp_local,epv_current,epv_recent,epv_previous,eys,new_salary,new_years
NFC,CHI,Chicago Bears,"Mims, Marvin DEN WR",1.8,1,3,0,16189,"Mims, Marvin",DEN,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l",2002-03-19,19,2023,2023,2,32,63,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DEN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DEN.png,#002244,#FB4F14,2023 2.12,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,1,FALSE,iEXT,NA,FALSE,NA,NA,3,NA,NA,NA,NA,WR,68,80,68,WR,60,74,60,NA,NA,NA,NA,NA,NA,NA,2025,WR,68,80,68,14,2024,WR,60,74,60,16,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Moore, Devin DAL CB",0.94,3,3,0,17615,"Moore, Devin",DAL,CB,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4702577.png,2003-10-09,29,2026,2026,4,14,114,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DAL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DAL.png,#002244,#B0B7BC,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Morrison, Benjamin TBB CB",1.1,1,3,0,17129,"Morrison, Benjamin",TBB,CB,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/beby7ndkduvgasydudha",2004-03-11,21,2025,2025,2,21,53,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TB.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TB.png,#A71930,#322F2B,2026 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,CB,111,95,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,CB,111,95,95,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Mukuba, Andrew PHI S",1.11,3,3,0,17153,"Mukuba, Andrew",PHI,S,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uis1nibeesqlsasmw2km",2002-12-07,24,2025,2025,2,32,64,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/PHI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/PHI.png,#004C54,#A5ACAF,2025 4.09,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,7.4,5YO-,S,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,S,64.5,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,S,64.5,53,53,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Murray, Eric JAC S",1.1,1,3,0,12772,"Murray, Eric",JAC,S,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owvt87ldq6ygpyq7ub4h",1994-01-07,29,2016,2016,4,8,106,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/JAX.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/JAX.png,#006778,#000000,2025 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,7.4,5YO-,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,9,NA,NA,NA,NA,S,61,45,45,S,41,56,41,NA,NA,NA,NA,NA,NA,NA,2025,S,61,45,45,11,2024,S,41,56,41,16,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Neal, Julian SEA CB",0.94,3,3,0,17609,"Neal, Julian",SEA,CB,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4684543.png,2003-02-12,1,2026,2026,3,35,99,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SEA.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SEA.png,#002244,#69be28,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Njoku, David LAC TE",2,1,3,0,13192,"Njoku, David",LAC,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwtgcfz3mxj6codxdpn",1996-07-10,83,2017,2017,1,29,29,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/LAC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/LAC.png,#007BC7,#ffc20e,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,8,NA,NA,NA,NA,TE,33,34,33,TE,21,11,11,NA,NA,NA,NA,NA,NA,NA,2025,TE,33,34,33,12,2024,TE,21,11,11,11,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Olave, Chris NOS WR",7.33,5,1,0,15754,"Olave, Chris",NOS,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",2000-06-27,12,2022,2022,1,11,11,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/NO.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/NO.png,#D3BC8D,#000000,2025 iEXT,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2026,iEXT,4,NA,NA,NA,NA,WR,9,17,9,WR,84,47,47,NA,NA,NA,NA,NA,NA,NA,2025,WR,9,17,9,16,2024,WR,84,47,47,8,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Pierre, James MIN CB",1.1,1,3,0,15124,"Pierre, James",MIN,CB,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zasdorlctouussgqzvwm",1996-09-16,23,2020,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIN.png,#4F2683,#FFC62F,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,6,NA,NA,NA,NA,CB,55,43,43,CB,102,113,102,NA,NA,NA,NA,NA,NA,NA,2025,CB,55,43,43,13,2024,CB,102,113,102,14,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Redmond, Jalen MIN DT",1.1,1,3,0,16927,"Redmond, Jalen",MIN,DT,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twjqbuybqow2v6zvpluq",1999-03-12,61,2024,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIN.png,#4F2683,#FFC62F,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,DT,3,7,3,DT,101,109,101,NA,NA,NA,NA,NA,NA,NA,2025,DT,3,7,3,16,2024,DT,101,109,101,12,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Reed, D.J. DET CB",2,1,3,0,13774,"Reed, D.J.",DET,CB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/haxt1fpxhgnobin0d5sx",1996-11-11,4,2018,2018,5,5,142,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DET.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DET.png,#0076B6,#B0B7BC,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,8,NA,NA,NA,NA,CB,50,12,12,CB,78.5,81,78.5,NA,NA,NA,NA,NA,NA,NA,2025,CB,50,12,12,10,2024,CB,78.5,81,78.5,13,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Rice, Rashee KCC WR",3.7,1,3,0,16194,"Rice, Rashee",KCC,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq",2000-04-22,4,2023,2023,2,24,55,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/KC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/KC.png,#E31837,#FFB612,2023 2.04^,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,1,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,WR,46,10,10,WR,18,24,18,NA,NA,NA,NA,NA,NA,NA,2025,WR,46,10,10,8,2023,WR,18,24,18,16,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Rivers, Eric TBB WR",0.94,3,3,0,17515,"Rivers, Eric",TBB,WR,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4713277.png,2002-09-17,83,2026,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TB.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TB.png,#A71930,#322F2B,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Royals, Jalen KCC WR",1.24,3,3,0,17086,"Royals, Jalen",KCC,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1t7v5nl0zwkjqucmnfw",2003-02-18,11,2025,2025,4,31,133,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/KC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/KC.png,#E31837,#FFB612,2025 3.16,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Sarratt, Elijah BAL WR",1.36,4,2,0,17505,"Sarratt, Elijah",BAL,WR,Active,https://a.espncdn.com/i/headshots/nfl/players/full/5088338.png,2003-05-28,13,2026,2026,4,15,115,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/BAL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/BAL.png,#241773,#9E7C0C,2026 3.07,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,4,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Shough, Tyler NOS QB",1.35,3,3,0,17039,"Shough, Tyler",NOS,QB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",1999-09-28,6,2025,2025,2,8,40,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/NO.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/NO.png,#D3BC8D,#000000,2025 3.09,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,26.69,5YO-,QB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,QB,25,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,QB,25,24,24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Simmons, Jeffery TEN DT",20.43,2,3,0,14163,"Simmons, Jeffery",TEN,DT,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gi2z8wipg8w9vnxwbav0",1997-07-28,98,2019,2019,1,19,19,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Tennessee_Titans_Logo_2026.svg/250px-Tennessee_Titans_Logo_2026.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TEN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TEN.png,#4495D2,#D50A0A,2025 iEXT,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2026,iEXT,7,NA,NA,NA,NA,DT,1,2,1,DT,3,2,2,NA,NA,NA,NA,NA,NA,NA,2025,DT,1,2,1,14,2024,DT,3,2,2,15,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Simon, Cody ARI LB",1.1,1,3,0,17178,"Simon, Cody",ARI,LB,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v9vqu3cfhinzlpsua99j",2002-04-01,0,2025,2025,4,13,115,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/ARI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/ARI.png,#97233F,#000000,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,LB,70,76,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,LB,70,76,70,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Skattebo, Cam NYG RB",1.86,3,3,0,17045,"Skattebo, Cam",NYG,RB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnftthkbvw7ucsqtqjpq",2002-02-05,44,2025,2025,4,3,105,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/NYG.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/NYG.png,#0B2265,#A71930,2025 2.09,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,RB,41,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,RB,41,14,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Snowden, Charles FA DE",1.1,1,3,0,15515,"Snowden, Charles",FA,DE,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwfjnx5rgx1hanfqfnl7",1998-03-27,49,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,DE,87,101,87,DE,74,87.5,74,NA,NA,NA,NA,NA,NA,NA,2025,DE,87,101,87,14,2024,DE,74,87.5,74,15,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Togiai, Tommy HOU DT",8,1,3,0,15358,"Togiai, Tommy",HOU,DT,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vq1st1d5nifz8aze1aix",1999-09-19,72,2021,2021,4,27,132,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/HOU.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/HOU.png,#03202F,#A71930,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,DT,16,17,16,DT,156,173,156,NA,NA,NA,NA,NA,NA,NA,2025,DT,16,17,16,14,2022,DT,156,173,156,11,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Wilson, Payton PIT LB",1.24,2,3,0,16716,"Wilson, Payton",PIT,LB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9it3axjeciqsxirtize",2000-04-21,41,2024,2024,3,34,98,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/PIT.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/PIT.png,#000000,#FFB612,2024 3.18,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,LB,26,35,26,LB,52,67,52,NA,NA,NA,NA,NA,NA,NA,2025,LB,26,35,26,16,2024,LB,52,67,52,16,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Wright, Jaylen MIA RB",1.73,2,3,0,16610,"Wright, Jaylen",MIA,RB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i3wlfgqsynl7qaa4tsqw",2003-04-01,5,2024,2024,4,20,120,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png,#008E97,#F58220,2024 2.11,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,RB,66,55,55,RB,92,98,92,NA,NA,NA,NA,NA,NA,NA,2025,RB,66,55,55,9,2024,RB,92,98,92,14,NA,NA,NA,NA,NA,NA
NFC,CHI,Chicago Bears,"Young, Byron LAR DE",5.81,1,3,0,16276,"Young, Byron",LAR,DE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q68ctteciw57fgxh8c4u",1998-03-13,0,2023,2023,3,14,77,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/LA.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/LA.png,#003594,#FFD100,2023 3.19^,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,1,FALSE,iEXT,NA,FALSE,NA,NA,3,NA,NA,NA,NA,DE,6,11,6,DE,17,25,17,NA,NA,NA,NA,NA,NA,NA,2025,DE,6,11,6,16,2024,DE,17,25,17,16,NA,NA,NA,NA,NA,NA
