salary_source,position,rank,player,conference,salary
Jul1 Sal,TE,40.0,"Kraft, Tucker GBP TE",AFC,3.7
Jul1 Sal,TE,41.0,"LaPorta, Sam DET TE",AFC,3.7
Jul1 Sal,TE,42.0,"Warren, Tyler IND TE",NFC,3.66
Jul1 Sal,TE,43.0,"Warren, Tyler IND TE",AFC,3.41
Jul1 Sal,TE,44.0,"LaPorta, Sam DET TE",NFC,3.1
Jul1 Sal,TE,45.0,"Andrews, Mark BAL TE",NFC,3.04
Jul1 Sal,TE,46.0,"Henry, Hunter NEP TE",NFC,3.0
Jul1 Sal,TE,47.0,"Goedert, Dallas PHI TE",NFC,2.95
Jul1 Sal,TE,48.0,"Mayer, Michael LVR TE",NFC,2.78
Jul1 Sal,TE,49.0,"Stowers, Eli PHI TE",NFC,2.5
Jul1 Sal,TE,50.0,"Stowers, Eli PHI TE",AFC,2.2
Jul1 Sal,TE,51.0,"Freiermuth, Pat PIT TE",AFC,2.1
Jul1 Sal,TE,52.0,"Schultz, Dalton HOU TE",AFC,2.1
Jul1 Sal,TE,53.0,"Bellinger, Daniel TEN TE",AFC,2.06
Jul1 Sal,TE,54.0,"Gesicki, Mike CIN TE",NFC,2.0
Jul1 Sal,TE,55.0,"Higbee, Tyler LAR TE",NFC,2.0
Jul1 Sal,TE,56.0,"Njoku, David LAC TE",NFC,2.0
Jul1 Sal,TE,57.0,"Njoku, David LAC TE",AFC,2.0
Jul1 Sal,TE,58.0,"Okonkwo, Chigoziem WAS TE",AFC,2.0
Jul1 Sal,TE,59.0,"Otton, Cade TBB TE",NFC,2.0
Jul1 Sal,TE,60.0,"Parkinson, Colby LAR TE",NFC,2.0
Jul1 Sal,TE,61.0,"Washington, Darnell PIT TE",AFC,2.0
Jul1 Sal,TE,62.0,"Taylor, Mason NYJ TE",AFC,1.91
Jul1 Sal,TE,63.0,"Musgrave, Luke GBP TE",NFC,1.88
Jul1 Sal,TE,64.0,"Sinnott, Ben WAS TE",NFC,1.78
Jul1 Sal,TE,65.0,"Ferguson, Terrance LAR TE",NFC,1.76
Jul1 Sal,TE,66.0,"Taylor, Mason NYJ TE",NFC,1.67
Jul1 Sal,TE,67.0,"Sinnott, Ben WAS TE",AFC,1.66
Jul1 Sal,TE,68.0,"Fannin, Harold CLE TE",NFC,1.51
Jul1 Sal,TE,69.0,"Arroyo, Elijah SEA TE",NFC,1.38
Jul1 Sal,TE,70.0,"Arroyo, Elijah SEA TE",AFC,1.35
Jul1 Sal,TE,71.0,"Sanders, Ja'Tavion CAR TE",NFC,1.34
Jul1 Sal,TE,72.0,"Fannin, Harold CLE TE",AFC,1.33
Jul1 Sal,TE,73.0,"Johnson, Theo NYG TE",NFC,1.29
Jul1 Sal,TE,74.0,"Ferguson, Terrance LAR TE",AFC,1.25
Jul1 Sal,TE,75.0,"Sanders, Ja'Tavion CAR TE",AFC,1.24
Jul1 Sal,TE,76.0,"Gesicki, Mike CIN TE",AFC,1.2
Jul1 Sal,TE,77.0,"Delp, Oscar NOS TE",NFC,1.15
Jul1 Sal,TE,78.0,"Johnson, Theo NYG TE",AFC,1.11
Jul1 Sal,TE,79.0,"Raridon, Eli NEP TE",AFC,1.11
Jul1 Sal,TE,80.0,"Bellinger, Daniel TEN TE",NFC,1.1
Jul1 Sal,TE,81.0,"Conklin, Tyler DET TE",NFC,1.1
Jul1 Sal,TE,82.0,"Dulcich, Greg MIA TE",NFC,1.1
Jul1 Sal,TE,83.0,"Dulcich, Greg MIA TE",AFC,1.1
Jul1 Sal,TE,84.0,"Ertz, Zach FA TE",NFC,1.1
Jul1 Sal,TE,85.0,"Evans, Mitchell CAR TE",AFC,1.1
Jul1 Sal,TE,86.0,"Gray, Noah KCC TE",AFC,1.1
Jul1 Sal,TE,87.0,"Higbee, Tyler LAR TE",AFC,1.1
Jul1 Sal,TE,88.0,"Higgins, Elijah ARI TE",NFC,1.1
Jul1 Sal,TE,89.0,"Higgins, Elijah ARI TE",AFC,1.1
Jul1 Sal,TE,90.0,"Jordan, Brevin HOU TE",NFC,1.1
Jul1 Sal,TE,91.0,"Kacmarek, Will MIA TE",AFC,1.1
Jul1 Sal,TE,92.0,"Kmet, Cole CHI TE",AFC,1.1
Jul1 Sal,TE,93.0,"Knox, Dawson BUF TE",NFC,1.1
Jul1 Sal,TE,94.0,"Knox, Dawson BUF TE",AFC,1.1
Jul1 Sal,TE,95.0,"Kolar, Charlie LAC TE",NFC,1.1
Jul1 Sal,TE,96.0,"Latu, Cameron PHI TE",NFC,1.1
Jul1 Sal,TE,97.0,"Mayer, Michael LVR TE",AFC,1.1
Jul1 Sal,TE,98.0,"Musgrave, Luke GBP TE",AFC,1.1
Jul1 Sal,TE,99.0,"Parkinson, Colby LAR TE",AFC,1.1
Jul1 Sal,TE,100.0,"Strange, Brenton JAC TE",AFC,1.1
Jul1 Sal,TE,101.0,"Tonges, Jake SFO TE",NFC,1.1
Jul1 Sal,TE,102.0,"Tonges, Jake SFO TE",AFC,1.1
Jul1 Sal,TE,103.0,"Tremble, Tommy CAR TE",NFC,1.1
Jul1 Sal,TE,104.0,"Tremble, Tommy CAR TE",AFC,1.1
Jul1 Sal,TE,105.0,"Waller, Darren FA TE",NFC,1.1
Jul1 Sal,TE,106.0,"Washington, Darnell PIT TE",NFC,1.1
Jul1 Sal,TE,107.0,"Wright, Brock DET TE",NFC,1.1
Jul1 Sal,TE,108.0,"Klare, Max LAR TE",NFC,1.09
Jul1 Sal,TE,109.0,"Stover, Cade HOU TE",AFC,1.09
Jul1 Sal,TE,110.0,"All, Erick CIN TE",NFC,1.08
Jul1 Sal,TE,111.0,"Stover, Cade HOU TE",NFC,1.08
Jul1 Sal,TE,112.0,"Delp, Oscar NOS TE",AFC,1.07
Jul1 Sal,TE,113.0,"Klare, Max LAR TE",AFC,1.05
Jul1 Sal,TE,114.0,"Gadsden, Oronde LAC TE",NFC,1.04
Jul1 Sal,TE,115.0,"Helm, Gunnar TEN TE",AFC,1.04
Jul1 Sal,TE,116.0,"All, Erick CIN TE",AFC,1.03
Jul1 Sal,TE,117.0,"Barner, AJ SEA TE",AFC,1.03
Jul1 Sal,TE,118.0,"Raridon, Eli NEP TE",NFC,1.03
Jul1 Sal,TE,119.0,"Boerkircher, Nate JAC TE",AFC,1.02
Jul1 Sal,TE,120.0,"Joly, Justin DEN TE",NFC,1.01
Jul1 Sal,TE,121.0,"Koziol, Tanner JAC TE",NFC,1.0
Jul1 Sal,TE,122.0,"Bartholomew, Gavin MIN TE",NFC,0.99
Jul1 Sal,TE,123.0,"Briningstool, Jake KCC TE",AFC,0.99
Jul1 Sal,TE,124.0,"Gadsden, Oronde LAC TE",AFC,0.99
Jul1 Sal,TE,125.0,"Helm, Gunnar TEN TE",NFC,0.99
Jul1 Sal,TE,126.0,"Trigg, Michael DAL TE",AFC,0.99
Jul1 Sal,TE,127.0,"Hibner, Matthew BAL TE",NFC,0.98
Jul1 Sal,TE,128.0,"Joly, Justin DEN TE",AFC,0.98
Jul1 Sal,TE,129.0,"Klein, Marlin HOU TE",NFC,0.98
Jul1 Sal,TE,130.0,"Klein, Marlin HOU TE",AFC,0.98
Jul1 Sal,TE,131.0,"Bentley, Dallen DEN TE",NFC,0.94
Jul1 Sal,TE,132.0,"Bentley, Dallen DEN TE",AFC,0.94
Jul1 Sal,TE,133.0,"Boerkircher, Nate JAC TE",NFC,0.94
Jul1 Sal,TE,134.0,"Cuevas, Josh BAL TE",NFC,0.94
Jul1 Sal,TE,135.0,"Cuevas, Josh BAL TE",AFC,0.94
Jul1 Sal,TE,136.0,"Endries, Jack CIN TE",NFC,0.94
Jul1 Sal,TE,137.0,"Endries, Jack CIN TE",AFC,0.94
Jul1 Sal,TE,138.0,"Gyllenborg, John Michael KCC TE",AFC,0.94
Jul1 Sal,TE,139.0,"Hibner, Matthew BAL TE",AFC,0.94
Jul1 Sal,TE,140.0,"Kacmarek, Will MIA TE",NFC,0.94
Jul1 Sal,TE,141.0,"Koziol, Tanner JAC TE",AFC,0.94
Jul1 Sal,TE,142.0,"Nowakowski, Riley PIT TE",NFC,0.94
Jul1 Sal,TE,143.0,"Roush, Sam CHI TE",NFC,0.94
Jul1 Sal,TE,144.0,"Roush, Sam CHI TE",AFC,0.94
Jul1 Sal,TE,145.0,"Royer, Joe CLE TE",AFC,0.94
Jul1 Sal,TE,146.0,"Traore, Seydou MIA TE",AFC,0.94
Jul1 Sal,TE,147.0,"Trigg, Michael DAL TE",NFC,0.94
Jul1 Sal,PK/PN,-1.0,,,5.34
Jul1 Sal,PK/PN,0.0,,,5.03
Jul1 Sal,PK/PN,1.0,"Dickson, Michael SEA PN",AFC,4.73
Jul1 Sal,PK/PN,2.0,"Cole, A.J. LVR PN",AFC,3.99
Jul1 Sal,PK/PN,3.0,"Aubrey, Brandon DAL PK",AFC,3.92
Jul1 Sal,PK/PN,4.0,"Aubrey, Brandon DAL PK",NFC,3.15
Jul1 Sal,PK/PN,5.0,"Dicker, Cameron LAC PK",AFC,2.79
Jul1 Sal,PK/PN,6.0,"Sanchez, Rigoberto IND PN",AFC,2.39
Jul1 Sal,PK/PN,7.0,"Fairbairn, Ka'imi HOU PK",NFC,2.34
Jul1 Sal,PK/PN,8.0,"McLaughlin, Chase TBB PK",AFC,2.11
Jul1 Sal,PK/PN,9.0,"Boswell, Chris PIT PK",NFC,2.09
Jul1 Sal,PK/PN,10.0,"Townsend, Tommy TEN PN",NFC,2.07
Jul1 Sal,PK/PN,11.0,"Bojorquez, Corey CLE PN",AFC,2.05
Jul1 Sal,PK/PN,12.0,"Cole, A.J. LVR PN",NFC,2.05
Jul1 Sal,PK/PN,13.0,"Dicker, Cameron LAC PK",NFC,2.05
Jul1 Sal,PK/PN,14.0,"Reichard, Will MIN PK",NFC,2.05
Jul1 Sal,PK/PN,15.0,"McNamara, Austin NYJ PN",NFC,2.01
Jul1 Sal,PK/PN,16.0,"Bates, Jake DET PK",AFC,2.0
Jul1 Sal,PK/PN,17.0,"Boswell, Chris PIT PK",AFC,2.0
Jul1 Sal,PK/PN,18.0,"Cooke, Logan JAC PN",AFC,2.0
Jul1 Sal,PK/PN,19.0,"Elliott, Jake PHI PK",AFC,2.0
Jul1 Sal,PK/PN,20.0,"Gillikin, Blake ARI PN",NFC,2.0
Jul1 Sal,PK/PN,21.0,"Little, Cam JAC PK",NFC,2.0
Jul1 Sal,PK/PN,22.0,"McLaughlin, Chase TBB PK",NFC,2.0
Jul1 Sal,PK/PN,23.0,"Myers, Jason SEA PK",NFC,2.0
Jul1 Sal,PK/PN,24.0,"Myers, Jason SEA PK",AFC,2.0
Jul1 Sal,PK/PN,25.0,"Pineiro, Eddy SFO PK",AFC,2.0
Jul1 Sal,PK/PN,26.0,"Stout, Jordan NYG PN",NFC,2.0
Jul1 Sal,PK/PN,27.0,"Fairbairn, Ka'imi HOU PK",AFC,1.99
Jul1 Sal,PK/PN,28.0,"Bass, Tyler BUF PK",AFC,1.2
Jul1 Sal,PK/PN,29.0,"Sanchez, Rigoberto IND PN",NFC,1.2
Jul1 Sal,PK/PN,30.0,"Baringer, Bryce NEP PN",NFC,1.14
Jul1 Sal,PK/PN,31.0,"Evans, Ethan LAR PN",AFC,1.14
Jul1 Sal,PK/PN,32.0,"Taylor, Tory CHI PN",NFC,1.13
Jul1 Sal,PK/PN,33.0,"Araiza, Matt KCC PN",NFC,1.1
Jul1 Sal,PK/PN,34.0,"Araiza, Matt KCC PN",AFC,1.1
Jul1 Sal,PK/PN,35.0,"Bailey, Jake ATL PN",NFC,1.1
Jul1 Sal,PK/PN,36.0,"Bailey, Jake ATL PN",AFC,1.1
Jul1 Sal,PK/PN,37.0,"Bass, Tyler BUF PK",NFC,1.1
Jul1 Sal,PK/PN,38.0,"Bates, Jake DET PK",NFC,1.1
Jul1 Sal,PK/PN,39.0,"Bojorquez, Corey CLE PN",NFC,1.1
Jul1 Sal,PK/PN,40.0,"Borregales, Andres NEP PK",NFC,1.1
Jul1 Sal,PK/PN,41.0,"Butker, Harrison KCC PK",AFC,1.1
Jul1 Sal,PK/PN,42.0,"Cooke, Logan JAC PN",NFC,1.1
Jul1 Sal,PK/PN,43.0,"Dickson, Michael SEA PN",NFC,1.1
Jul1 Sal,PK/PN,44.0,"Dixon, Riley TBB PN",NFC,1.1
Jul1 Sal,PK/PN,45.0,"Dixon, Riley TBB PN",AFC,1.1
Jul1 Sal,PK/PN,46.0,"Fitzgerald, Ryan CAR PK",NFC,1.1
Jul1 Sal,PK/PN,47.0,"Folk, Nick ATL PK",NFC,1.1
Jul1 Sal,PK/PN,48.0,"Folk, Nick ATL PK",AFC,1.1
Jul1 Sal,PK/PN,49.0,"Fox, Jack DET PN",NFC,1.1
Jul1 Sal,PK/PN,50.0,"Gay, Matt LVR PK",NFC,1.1
Jul1 Sal,PK/PN,51.0,"Gonzalez, Zane MIA PK",AFC,1.1
Jul1 Sal,PK/PN,52.0,"Grupe, Blake IND PK",AFC,1.1
Jul1 Sal,PK/PN,53.0,"Haack, Matt ARI PN",NFC,1.1
Jul1 Sal,PK/PN,54.0,"Hekker, Johnny MIN PN",NFC,1.1
Jul1 Sal,PK/PN,55.0,"Hekker, Johnny MIN PN",AFC,1.1
Jul1 Sal,PK/PN,56.0,"Kroeger, Kai HOU PN",NFC,1.1
Jul1 Sal,PK/PN,57.0,"Lutz, Wil DEN PK",NFC,1.1
Jul1 Sal,PK/PN,58.0,"Lutz, Wil DEN PK",AFC,1.1
Jul1 Sal,PK/PN,59.0,"Mann, Braden PHI PN",NFC,1.1
Jul1 Sal,PK/PN,60.0,"Mann, Braden PHI PN",AFC,1.1
Jul1 Sal,PK/PN,61.0,"Martin, Sam CAR PN",NFC,1.1
Jul1 Sal,PK/PN,62.0,"Martin, Sam CAR PN",AFC,1.1
Jul1 Sal,PK/PN,63.0,"McManus, Brandon FA PK",NFC,1.1
Jul1 Sal,PK/PN,64.0,"McManus, Brandon FA PK",AFC,1.1
Jul1 Sal,PK/PN,65.0,"McNamara, Austin NYJ PN",AFC,1.1
Jul1 Sal,PK/PN,66.0,"McPherson, Evan CIN PK",NFC,1.1
Jul1 Sal,PK/PN,67.0,"McPherson, Evan CIN PK",AFC,1.1
Jul1 Sal,PK/PN,68.0,"Mevis, Harrison LAR PK",NFC,1.1
Jul1 Sal,PK/PN,69.0,"Mevis, Harrison LAR PK",AFC,1.1
Jul1 Sal,PK/PN,70.0,"Moody, Jake WAS PK",NFC,1.1
Jul1 Sal,PK/PN,71.0,"Patterson, Riley MIA PK",NFC,1.1
Jul1 Sal,PK/PN,72.0,"Pineiro, Eddy SFO PK",NFC,1.1
Jul1 Sal,PK/PN,73.0,"Rehkow, Ryan CIN PN",NFC,1.1
Jul1 Sal,PK/PN,74.0,"Rehkow, Ryan CIN PN",AFC,1.1
Jul1 Sal,PK/PN,75.0,"Sanders, Jason NYJ PK",NFC,1.1
Jul1 Sal,PK/PN,76.0,"Sanders, Jason NYJ PK",AFC,1.1
Jul1 Sal,PK/PN,77.0,"Santos, Cairo CHI PK",NFC,1.1
Jul1 Sal,PK/PN,78.0,"Santos, Cairo CHI PK",AFC,1.1
Jul1 Sal,PK/PN,79.0,"Scott, J.K. LAC PN",AFC,1.1
Jul1 Sal,PK/PN,80.0,"Shrader, Spencer IND PK",NFC,1.1
Jul1 Sal,PK/PN,81.0,"Smyth, Charlie NOS PK",NFC,1.1
Jul1 Sal,PK/PN,82.0,"Townsend, Tommy TEN PN",AFC,1.1
Jul1 Sal,PK/PN,83.0,"Way, Tress WAS PN",NFC,1.1
Jul1 Sal,PK/PN,84.0,"Whelan, Daniel GBP PN",NFC,1.1
Jul1 Sal,PK/PN,85.0,"Wright, Ryan NOS PN",NFC,1.1
Jul1 Sal,PK/PN,86.0,"Wright, Ryan NOS PN",AFC,1.1
Jul1 Sal,PK/PN,87.0,"York, Cade NYJ PK",NFC,1.1
Jul1 Sal,PK/PN,88.0,"Karty, Joshua FA PK",AFC,1.08
Jul1 Sal,PK/PN,89.0,"Crawshaw, Jeremy DEN PN",AFC,1.06
Jul1 Sal,PK/PN,90.0,"Loop, Tyler BAL PK",AFC,1.06
Jul1 Sal,PK/PN,91.0,"Little, Cam JAC PK",AFC,1.03
Jul1 Sal,PK/PN,92.0,"Reichard, Will MIN PK",AFC,1.03
Jul1 Sal,PK/PN,93.0,"Smack, Trey GBP PK",NFC,1.01
Jul1 Sal,PK/PN,94.0,"Borregales, Andres NEP PK",AFC,0.99
Jul1 Sal,PK/PN,95.0,"Crawshaw, Jeremy DEN PN",NFC,0.99
Jul1 Sal,PK/PN,96.0,"Eckley, Ryan BAL PN",NFC,0.99
Jul1 Sal,PK/PN,97.0,"Eckley, Ryan BAL PN",AFC,0.99
Jul1 Sal,PK/PN,98.0,"Loop, Tyler BAL PK",NFC,0.99
Jul1 Sal,PK/PN,99.0,"Smack, Trey GBP PK",AFC,0.98
Jul1 Sal,PK/PN,100.0,"Doman, Tommy BUF PN",NFC,0.94
Jul1 Sal,PK/PN,101.0,"Doman, Tommy BUF PN",AFC,0.94
Jul1 Sal,PK/PN,102.0,"Stonehouse, Jack HOU PN",NFC,0.94
Jul1 Sal,PK/PN,103.0,"Thorson, Brett MIN PN",NFC,0.94
Jul1 Sal,PK,-1.0,,,4.7
Jul1 Sal,PK,0.0,,,4.31
Jul1 Sal,PK,1.0,"Aubrey, Brandon DAL PK",AFC,3.92
Jul1 Sal,PK,2.0,"Aubrey, Brandon DAL PK",NFC,3.15
Jul1 Sal,PK,3.0,"Dicker, Cameron LAC PK",AFC,2.79
Jul1 Sal,PK,4.0,"Fairbairn, Ka'imi HOU PK",NFC,2.34
Jul1 Sal,PK,5.0,"McLaughlin, Chase TBB PK",AFC,2.11
Jul1 Sal,PK,6.0,"Boswell, Chris PIT PK",NFC,2.09
Jul1 Sal,PK,7.0,"Dicker, Cameron LAC PK",NFC,2.05
Jul1 Sal,PK,8.0,"Reichard, Will MIN PK",NFC,2.05
Jul1 Sal,PK,9.0,"Bates, Jake DET PK",AFC,2.0
Jul1 Sal,PK,10.0,"Boswell, Chris PIT PK",AFC,2.0
Jul1 Sal,PK,11.0,"Elliott, Jake PHI PK",AFC,2.0
Jul1 Sal,PK,12.0,"Little, Cam JAC PK",NFC,2.0
Jul1 Sal,PK,13.0,"McLaughlin, Chase TBB PK",NFC,2.0
Jul1 Sal,PK,14.0,"Myers, Jason SEA PK",NFC,2.0
Jul1 Sal,PK,15.0,"Myers, Jason SEA PK",AFC,2.0
Jul1 Sal,PK,16.0,"Pineiro, Eddy SFO PK",AFC,2.0
Jul1 Sal,PK,17.0,"Fairbairn, Ka'imi HOU PK",AFC,1.99
Jul1 Sal,PK,18.0,"Bass, Tyler BUF PK",AFC,1.2
Jul1 Sal,PK,19.0,"Bass, Tyler BUF PK",NFC,1.1
Jul1 Sal,PK,20.0,"Bates, Jake DET PK",NFC,1.1
Jul1 Sal,PK,21.0,"Borregales, Andres NEP PK",NFC,1.1
Jul1 Sal,PK,22.0,"Butker, Harrison KCC PK",AFC,1.1
Jul1 Sal,PK,23.0,"Fitzgerald, Ryan CAR PK",NFC,1.1
Jul1 Sal,PK,24.0,"Folk, Nick ATL PK",NFC,1.1
Jul1 Sal,PK,25.0,"Folk, Nick ATL PK",AFC,1.1
Jul1 Sal,PK,26.0,"Gay, Matt LVR PK",NFC,1.1
Jul1 Sal,PK,27.0,"Gonzalez, Zane MIA PK",AFC,1.1
Jul1 Sal,PK,28.0,"Grupe, Blake IND PK",AFC,1.1
Jul1 Sal,PK,29.0,"Lutz, Wil DEN PK",NFC,1.1
Jul1 Sal,PK,30.0,"Lutz, Wil DEN PK",AFC,1.1
Jul1 Sal,PK,31.0,"McManus, Brandon FA PK",NFC,1.1
Jul1 Sal,PK,32.0,"McManus, Brandon FA PK",AFC,1.1
Jul1 Sal,PK,33.0,"McPherson, Evan CIN PK",NFC,1.1
Jul1 Sal,PK,34.0,"McPherson, Evan CIN PK",AFC,1.1
Jul1 Sal,PK,35.0,"Mevis, Harrison LAR PK",NFC,1.1
Jul1 Sal,PK,36.0,"Mevis, Harrison LAR PK",AFC,1.1
Jul1 Sal,PK,37.0,"Moody, Jake WAS PK",NFC,1.1
Jul1 Sal,PK,38.0,"Patterson, Riley MIA PK",NFC,1.1
Jul1 Sal,PK,39.0,"Pineiro, Eddy SFO PK",NFC,1.1
Jul1 Sal,PK,40.0,"Sanders, Jason NYJ PK",NFC,1.1
Jul1 Sal,PK,41.0,"Sanders, Jason NYJ PK",AFC,1.1
Jul1 Sal,PK,42.0,"Santos, Cairo CHI PK",NFC,1.1
Jul1 Sal,PK,43.0,"Santos, Cairo CHI PK",AFC,1.1
Jul1 Sal,PK,44.0,"Shrader, Spencer IND PK",NFC,1.1
Jul1 Sal,PK,45.0,"Smyth, Charlie NOS PK",NFC,1.1
Jul1 Sal,PK,46.0,"York, Cade NYJ PK",NFC,1.1
Jul1 Sal,PK,47.0,"Karty, Joshua FA PK",AFC,1.08
Jul1 Sal,PK,48.0,"Loop, Tyler BAL PK",AFC,1.06
Jul1 Sal,PK,49.0,"Little, Cam JAC PK",AFC,1.03
Jul1 Sal,PK,50.0,"Reichard, Will MIN PK",AFC,1.03
Jul1 Sal,PK,51.0,"Smack, Trey GBP PK",NFC,1.01
Jul1 Sal,PK,52.0,"Borregales, Andres NEP PK",AFC,0.99
Jul1 Sal,PK,53.0,"Loop, Tyler BAL PK",NFC,0.99
Jul1 Sal,PK,54.0,"Smack, Trey GBP PK",AFC,0.98
Jul1 Sal,PN,-1.0,,,7.08
Jul1 Sal,PN,0.0,,,5.9
Jul1 Sal,PN,1.0,"Dickson, Michael SEA PN",AFC,4.73
Jul1 Sal,PN,2.0,"Cole, A.J. LVR PN",AFC,3.99
Jul1 Sal,PN,3.0,"Sanchez, Rigoberto IND PN",AFC,2.39
Jul1 Sal,PN,4.0,"Townsend, Tommy TEN PN",NFC,2.07
Jul1 Sal,PN,5.0,"Bojorquez, Corey CLE PN",AFC,2.05
Jul1 Sal,PN,6.0,"Cole, A.J. LVR PN",NFC,2.05
Jul1 Sal,PN,7.0,"McNamara, Austin NYJ PN",NFC,2.01
Jul1 Sal,PN,8.0,"Cooke, Logan JAC PN",AFC,2.0
Jul1 Sal,PN,9.0,"Gillikin, Blake ARI PN",NFC,2.0
Jul1 Sal,PN,10.0,"Stout, Jordan NYG PN",NFC,2.0
Jul1 Sal,PN,11.0,"Sanchez, Rigoberto IND PN",NFC,1.2
Jul1 Sal,PN,12.0,"Baringer, Bryce NEP PN",NFC,1.14
Jul1 Sal,PN,13.0,"Evans, Ethan LAR PN",AFC,1.14
Jul1 Sal,PN,14.0,"Taylor, Tory CHI PN",NFC,1.13
Jul1 Sal,PN,15.0,"Araiza, Matt KCC PN",NFC,1.1
Jul1 Sal,PN,16.0,"Araiza, Matt KCC PN",AFC,1.1
Jul1 Sal,PN,17.0,"Bailey, Jake ATL PN",NFC,1.1
Jul1 Sal,PN,18.0,"Bailey, Jake ATL PN",AFC,1.1
Jul1 Sal,PN,19.0,"Bojorquez, Corey CLE PN",NFC,1.1
Jul1 Sal,PN,20.0,"Cooke, Logan JAC PN",NFC,1.1
Jul1 Sal,PN,21.0,"Dickson, Michael SEA PN",NFC,1.1
Jul1 Sal,PN,22.0,"Dixon, Riley TBB PN",NFC,1.1
Jul1 Sal,PN,23.0,"Dixon, Riley TBB PN",AFC,1.1
Jul1 Sal,PN,24.0,"Fox, Jack DET PN",NFC,1.1
Jul1 Sal,PN,25.0,"Haack, Matt ARI PN",NFC,1.1
Jul1 Sal,PN,26.0,"Hekker, Johnny MIN PN",NFC,1.1
Jul1 Sal,PN,27.0,"Hekker, Johnny MIN PN",AFC,1.1
Jul1 Sal,PN,28.0,"Kroeger, Kai HOU PN",NFC,1.1
Jul1 Sal,PN,29.0,"Mann, Braden PHI PN",NFC,1.1
Jul1 Sal,PN,30.0,"Mann, Braden PHI PN",AFC,1.1
Jul1 Sal,PN,31.0,"Martin, Sam CAR PN",NFC,1.1
Jul1 Sal,PN,32.0,"Martin, Sam CAR PN",AFC,1.1
Jul1 Sal,PN,33.0,"McNamara, Austin NYJ PN",AFC,1.1
Jul1 Sal,PN,34.0,"Rehkow, Ryan CIN PN",NFC,1.1
Jul1 Sal,PN,35.0,"Rehkow, Ryan CIN PN",AFC,1.1
Jul1 Sal,PN,36.0,"Scott, J.K. LAC PN",AFC,1.1
Jul1 Sal,PN,37.0,"Townsend, Tommy TEN PN",AFC,1.1
Jul1 Sal,PN,38.0,"Way, Tress WAS PN",NFC,1.1
Jul1 Sal,PN,39.0,"Whelan, Daniel GBP PN",NFC,1.1
Jul1 Sal,PN,40.0,"Wright, Ryan NOS PN",NFC,1.1
Jul1 Sal,PN,41.0,"Wright, Ryan NOS PN",AFC,1.1
Jul1 Sal,PN,42.0,"Crawshaw, Jeremy DEN PN",AFC,1.06
Jul1 Sal,PN,43.0,"Crawshaw, Jeremy DEN PN",NFC,0.99
Jul1 Sal,PN,44.0,"Eckley, Ryan BAL PN",NFC,0.99
Jul1 Sal,PN,45.0,"Eckley, Ryan BAL PN",AFC,0.99
Jul1 Sal,PN,46.0,"Doman, Tommy BUF PN",NFC,0.94
Jul1 Sal,PN,47.0,"Doman, Tommy BUF PN",AFC,0.94
Jul1 Sal,PN,48.0,"Stonehouse, Jack HOU PN",NFC,0.94
Jul1 Sal,PN,49.0,"Thorson, Brett MIN PN",NFC,0.94
Jul1 Sal,DT,-1.0,,,25.81
Jul1 Sal,DT,0.0,,,24.74
Jul1 Sal,DT,1.0,"Brown, Derrick CAR DT",NFC,23.66
Jul1 Sal,DT,2.0,"Buckner, DeForest IND DT",NFC,21.96
Jul1 Sal,DT,3.0,"Simmons, Jeffery TEN DT",NFC,20.43
Jul1 Sal,DT,4.0,"Davis, Jordan PHI DT",AFC,20.26
Jul1 Sal,DT,5.0,"Brown, Derrick CAR DT",AFC,19.49
Jul1 Sal,DT,6.0,"Buckner, DeForest IND DT",AFC,17.56
Jul1 Sal,DT,7.0,"Sieler, Zach MIA DT",NFC,16.5
Jul1 Sal,DT,8.0,"Stewart, Grover IND DT",AFC,16.41
Jul1 Sal,DT,9.0,"Simmons, Jeffery TEN DT",AFC,16.18
Jul1 Sal,DT,10.0,"Allen, Zach DEN DT",NFC,16.16
Jul1 Sal,DT,11.0,"Lawrence, Dexter CIN DT",NFC,15.84
Jul1 Sal,DT,12.0,"Davis, Jordan PHI DT",NFC,15.36
Jul1 Sal,DT,13.0,"Williams, Leonard SEA DT",AFC,14.94
Jul1 Sal,DT,14.0,"Williams, Quinnen DAL DT",NFC,14.06
Jul1 Sal,DT,15.0,"Lawrence, Dexter CIN DT",AFC,14.01
Jul1 Sal,DT,16.0,"Allen, Zach DEN DT",AFC,13.94
Jul1 Sal,DT,17.0,"Barmore, Christian NEP DT",NFC,13.7
Jul1 Sal,DT,18.0,"Heyward, Cameron PIT DT",NFC,13.59
Jul1 Sal,DT,19.0,"Williams, Quinnen DAL DT",AFC,12.65
Jul1 Sal,DT,20.0,"Redmond, Jalen MIN DT",AFC,11.34
Jul1 Sal,DT,21.0,"Turner, Kobie LAR DT",NFC,11.0
Jul1 Sal,DT,22.0,"Madubuike, Nnamdi BAL DT",NFC,10.45
Jul1 Sal,DT,23.0,"Heyward, Cameron PIT DT",AFC,9.1
Jul1 Sal,DT,24.0,"Robinson, A'Shawn TBB DT",NFC,8.36
Jul1 Sal,DT,25.0,"Williams, Leonard SEA DT",NFC,8.28
Jul1 Sal,DT,26.0,"Payne, Da'Ron WAS DT",NFC,7.99
Jul1 Sal,DT,27.0,"Laulu, Jonah LVR DT",NFC,7.76
Jul1 Sal,DT,28.0,"Oliver, Ed BUF DT",AFC,7.6
